ID_cliente,Nombre,Edad,Género,Región,Nivel_educacional,Satisfacción_servicio (1-5),Tiempo_respuesta (minutos),Recomendaría_empresa,Compras_último_mes
3023,Juan,45.0,Femenino,Los Ríos,Básica,4,16.99,Sí,5
3024,Salud,46.0,Masculino,Valparaíso,Técnica,4,35.34,No,3
3025,Gertrudis,30.0,Femenino,Tarapacá,Postgrado,5,,Sí,4
3026,Josefina,,Femenino,Metropolitana,Universitaria,4,37.22,Sí,1
3027,Danilo,19.0,,Los Ríos,Media,5,17.05,Sí,10
3028,Cipriano,46.0,Masculino,Maule,Básica,3,,Sí,9
3029,Edelmira,38.0,Femenino,Coquimbo,Universitaria,4,24.59,Sí,3
3030,Joan,,Masculino,Aysén,Técnica,5,32.66,,12
3031,Zacarías,69.0,Masculino,Tarapacá,Universitaria,4,18.55,Sí,10
3032,Gustavo,44.0,Masculino,Atacama,Básica,1,,Sí,5
3033,Leandro,67.0,No binario,Antofagasta,Postgrado,1,38.74,No,8
3034,Martirio,48.0,Femenino,Atacama,Universitaria,2,16.76,No,6
3035,Griselda,32.0,Femenino,Ñuble,Básica,5,32.05,Sí,5
3036,Mateo,68.0,Femenino,Metropolitana,,2,35.4,No,6
3037,Gabino,40.0,Masculino,Ñuble,Media,5,28.07,,5
3038,Eustaquio,41.0,Masculino,O’Higgins,Media,4,29.18,Sí,5
3039,Tito,61.0,Masculino,Arica y Parinacota,Postgrado,5,15.91,No,5
3040,Rafaela,30.0,Masculino,Los Ríos,Media,1,34.37,,3
3041,Victor,39.0,Femenino,O’Higgins,Postgrado,4,30.61,No,7
3042,Francisca,60.0,Femenino,Coquimbo,Técnica,1,31.51,Sí,3
3043,Clara,54.0,Masculino,Araucanía,,4,50.65,Sí,3
3044,Fulgencio,50.0,Masculino,Metropolitana,Media,5,27.93,Sí,6
3045,Chuy,20.0,Masculino,Biobío,,5,33.23,Sí,9
3046,María,36.0,Masculino,Biobío,Universitaria,1,42.88,,8
3047,Pánfilo,40.0,No binario,Arica y Parinacota,Universitaria,3,29.52,No,5
3048,Ana,46.0,Femenino,Tarapacá,Universitaria,5,,Sí,11
3049,Aránzazu,47.0,Femenino,Arica y Parinacota,Técnica,3,33.98,Sí,6
3050,Florentino,56.0,Femenino,Coquimbo,Universitaria,4,,Sí,6
3051,Edmundo,61.0,Masculino,Los Lagos,Postgrado,3,41.99,No,3
3052,Narciso,64.0,Masculino,Los Lagos,Básica,1,35.15,No,1
3053,Severino,42.0,Femenino,Valparaíso,Media,2,21.39,No,4
3054,Diego,54.0,Femenino,Ñuble,Postgrado,2,17.53,No,3
3055,María,64.0,Masculino,Maule,Universitaria,1,31.56,Sí,4
3056,María Manuela,25.0,Femenino,O’Higgins,,2,32.55,No,2
3057,Noemí,59.0,Femenino,Metropolitana,Media,1,17.55,Sí,3
3058,Eduardo,33.0,Femenino,Araucanía,Postgrado,5,37.86,No,4
3059,Aurora,25.0,No binario,Coquimbo,Media,3,36.65,Sí,5
3060,Selena,18.0,Femenino,Los Lagos,,2,33.42,No,7
3061,Carina,61.0,,Aysén,Universitaria,5,37.58,Sí,2
3062,Luz,22.0,,Antofagasta,Postgrado,2,20.1,Sí,9
3063,Rosa María,20.0,Masculino,Magallanes,Postgrado,4,20.69,Sí,4
3064,Bernarda,18.0,Masculino,Maule,,1,27.4,Sí,6
3065,Montserrat,21.0,Masculino,Los Ríos,Básica,1,23.66,Sí,3
3066,Carmelita,,,Coquimbo,,5,35.02,Sí,7
3067,Esmeralda,52.0,Femenino,Antofagasta,Media,4,38.06,No,5
3068,Encarnita,49.0,Masculino,Magallanes,Universitaria,3,22.97,Sí,8
3069,Guillermo,59.0,Femenino,Antofagasta,Media,4,21.32,Sí,10
3070,Pepita,51.0,Masculino,Antofagasta,Universitaria,4,38.55,No,5
3071,Miguel Ángel,60.0,Masculino,Los Lagos,Postgrado,3,20.18,Sí,5
3072,Nuria,42.0,Masculino,Magallanes,Media,3,27.14,No,5
3073,Manolo,27.0,Masculino,Valparaíso,Media,4,19.9,Sí,3
3074,Isidro,38.0,Masculino,Arica y Parinacota,Media,2,24.08,Sí,6
3075,Pastor,63.0,Femenino,Biobío,Técnica,2,14.94,Sí,6
3076,Reinaldo,56.0,Masculino,Atacama,Universitaria,4,42.82,Sí,4
3077,Diego,44.0,No binario,Los Ríos,Universitaria,2,,No,1
3078,Antonia,44.0,Masculino,O’Higgins,Media,3,21.93,,4
3079,Pablo,19.0,Masculino,Antofagasta,Técnica,3,34.63,No,4
3080,María Ángeles,58.0,Masculino,Magallanes,Media,2,15.64,Sí,5
3081,Isabel,65.0,Femenino,Coquimbo,Universitaria,3,36.22,No,7
3082,Andrés Felipe,30.0,Masculino,Tarapacá,Postgrado,1,21.16,No,6
3083,Julián,26.0,Femenino,Aysén,Técnica,3,42.18,Sí,4
3084,Omar,69.0,Femenino,Tarapacá,Técnica,4,35.11,No,5
3085,Bernardo,53.0,Femenino,Biobío,Media,5,26.34,Sí,5
3086,Alba,39.0,Femenino,Los Ríos,Postgrado,2,,,2
3087,Victoria,59.0,Masculino,Metropolitana,Universitaria,2,31.44,No,4
3088,Ale,43.0,Masculino,Ñuble,Básica,3,20.76,Sí,3
3089,Juan Antonio,29.0,Masculino,Antofagasta,Universitaria,3,41.25,Sí,4
3090,Brunilda,34.0,Femenino,Coquimbo,Universitaria,5,,Sí,4
3091,Moreno,31.0,Masculino,Antofagasta,,5,39.64,,7
3092,Donato,31.0,Masculino,Valparaíso,Técnica,4,5.5,No,3
3093,Mateo,51.0,No binario,Los Ríos,Universitaria,1,30.16,No,3
3094,Emiliana,37.0,Masculino,Ñuble,Técnica,4,32.48,Sí,4
3095,Calixta,28.0,Femenino,Antofagasta,Postgrado,2,29.97,No,7
3096,Atilio,,Femenino,O’Higgins,Postgrado,3,30.23,No,7
3097,Carmina,68.0,Masculino,Tarapacá,Media,4,26.79,,2
3098,Felicidad,,Masculino,Antofagasta,Básica,3,52.57,Sí,3
3099,Mercedes,23.0,Masculino,O’Higgins,Postgrado,3,,No,4
3100,Ceferino,36.0,Femenino,O’Higgins,Postgrado,4,,No,4
3101,Javier,54.0,Femenino,Arica y Parinacota,Técnica,4,39.37,Sí,5
3102,Estrella,21.0,,O’Higgins,Postgrado,5,24.41,No,2
3103,Genoveva,,No binario,Ñuble,Universitaria,1,17.12,Sí,7
3104,Régulo,21.0,Femenino,Tarapacá,,5,39.07,No,4
3105,Rufina,37.0,Masculino,Araucanía,Media,1,26.66,Sí,9
3106,Ileana,27.0,Masculino,Metropolitana,Universitaria,4,43.61,Sí,5
3107,Odalys,41.0,,Valparaíso,Postgrado,1,42.98,Sí,8
3108,Marita,52.0,Masculino,Tarapacá,Básica,2,6.77,No,7
3109,Eva María,43.0,Masculino,Coquimbo,,5,30.72,Sí,4
3110,Venceslás,54.0,Femenino,Metropolitana,Media,5,40.77,No,7
3111,Ignacia,,Masculino,O’Higgins,Básica,5,12.45,,6
3112,Trinidad,,No binario,Antofagasta,Técnica,3,33.66,No,10
3113,Olimpia,57.0,Femenino,Arica y Parinacota,Técnica,3,36.58,Sí,8
3114,Marcelino,56.0,Masculino,Los Ríos,Postgrado,4,,Sí,3
3115,Miriam,38.0,No binario,Metropolitana,Postgrado,4,29.52,Sí,3
3116,Dulce,27.0,Masculino,Los Ríos,Básica,3,41.98,Sí,6
3117,Lucila,55.0,Masculino,Coquimbo,Básica,5,15.05,No,2
3118,Encarnación,63.0,Masculino,Coquimbo,Postgrado,3,38.31,Sí,5
3119,Ernesto,,Masculino,Metropolitana,Media,1,34.59,Sí,6
3120,Pablo,62.0,Femenino,Arica y Parinacota,Técnica,5,43.02,Sí,3
3121,Cristina,37.0,Masculino,O’Higgins,Básica,3,20.52,Sí,6
3122,Anastasia,34.0,Masculino,Araucanía,Media,4,44.77,Sí,3
3123,Iris,24.0,Masculino,Los Lagos,Postgrado,3,,Sí,8
3124,Leonardo,,Femenino,Magallanes,,2,26.7,Sí,5
3125,Elisabet,46.0,Femenino,Ñuble,Básica,3,18.37,Sí,5
3126,Natanael,,Masculino,Aysén,,5,37.25,Sí,6
3127,Benjamín,20.0,,Coquimbo,Media,3,22.38,Sí,6
3128,Rosenda,41.0,Masculino,O’Higgins,Técnica,4,41.35,Sí,4
3129,Mónica,54.0,Masculino,Ñuble,Media,1,,No,3
3130,Sabina,33.0,Femenino,Aysén,Técnica,2,25.55,No,7
3131,Ale,,Femenino,Ñuble,Media,5,47.86,Sí,5
3132,Sofía,21.0,Masculino,Coquimbo,Básica,4,22.39,Sí,1
3133,Anita,41.0,Masculino,Araucanía,Básica,2,40.59,Sí,8
3134,Marisa,51.0,Masculino,Metropolitana,Universitaria,3,36.96,No,8
3135,Lucio,47.0,Femenino,Ñuble,Media,2,,Sí,6
3136,Jaime,35.0,Masculino,Antofagasta,Media,1,32.11,No,1
3137,Remigio,,No binario,Tarapacá,Universitaria,2,45.29,Sí,6
3138,Elías,48.0,Femenino,Valparaíso,Postgrado,2,,No,3
3139,Miguel,36.0,Masculino,Coquimbo,Media,3,23.1,Sí,3
3140,Andrea,66.0,Femenino,Maule,Media,3,33.28,Sí,5
3141,Curro,63.0,,Ñuble,Media,5,27.85,Sí,2
3142,Ema,36.0,Femenino,Atacama,Postgrado,3,15.04,Sí,2
3143,Adelia,39.0,,Biobío,Básica,2,27.78,,3
3144,Glauco,41.0,,Antofagasta,,1,25.15,No,3
3145,Claudia,62.0,Femenino,Maule,Postgrado,3,28.66,,7
3146,Rolando,29.0,Femenino,O’Higgins,Técnica,5,5.97,Sí,10
3147,Alicia,47.0,Femenino,Valparaíso,Técnica,5,33.64,No,7
3148,Eloísa,55.0,Femenino,Arica y Parinacota,Postgrado,2,13.66,Sí,5
3149,Rubén,48.0,Femenino,Los Lagos,Postgrado,3,37.47,Sí,3
3150,Priscila,53.0,,Ñuble,,3,40.72,,5
3151,Teodora,36.0,Masculino,Los Ríos,Técnica,5,10.14,Sí,7
3152,Omar,65.0,Femenino,Araucanía,Universitaria,3,42.95,No,4
3153,Iván,62.0,Femenino,Biobío,Media,2,28.83,Sí,6
3154,Felix,,Femenino,Arica y Parinacota,Media,1,40.77,,10
3155,Pancho,,Femenino,Araucanía,Básica,2,39.31,Sí,5
3156,Eulalia,66.0,Masculino,Valparaíso,Básica,3,,Sí,3
3157,Reynaldo,50.0,Femenino,Los Ríos,Técnica,2,21.47,No,3
3158,Eustaquio,35.0,Femenino,Antofagasta,Universitaria,4,46.14,,1
3159,Imelda,69.0,Masculino,Antofagasta,Universitaria,4,17.59,,6
3160,José Ángel,,Femenino,Valparaíso,Postgrado,3,33.61,No,3
3161,Rocío,45.0,Masculino,Los Ríos,Básica,3,22.44,Sí,6
3162,Lupe,64.0,Masculino,Antofagasta,Media,1,20.96,Sí,11
3163,Baltasar,28.0,Masculino,Los Ríos,Media,2,29.81,,3
3164,Amancio,62.0,Masculino,Biobío,Técnica,1,51.91,Sí,4
3165,Débora,50.0,Femenino,Ñuble,Media,3,37.68,Sí,7
3166,Eligia,34.0,Femenino,Valparaíso,Universitaria,3,19.46,Sí,2
3167,Haroldo,23.0,Femenino,Coquimbo,Universitaria,5,31.95,Sí,6
3168,Lilia,21.0,Femenino,Atacama,Básica,1,11.41,No,6
3169,Fermín,37.0,Masculino,O’Higgins,Técnica,3,7.45,Sí,3
3170,Josep,65.0,Masculino,Tarapacá,Media,4,31.69,No,8
3171,Flavio,64.0,Femenino,Aysén,Básica,5,37.15,Sí,2
3172,Mireia,44.0,Masculino,Araucanía,Postgrado,2,45.61,No,8
3173,Irene,32.0,No binario,Los Lagos,Postgrado,5,33.73,No,2
3174,Gabriel,23.0,Femenino,Biobío,Media,2,30.06,Sí,2
3175,Hermenegildo,64.0,Femenino,Metropolitana,Media,4,26.61,No,5
3176,Epifanio,31.0,No binario,Atacama,Media,2,35.28,Sí,7
3177,Alfredo,28.0,Masculino,Tarapacá,Universitaria,1,17.84,No,4
3178,Delia,56.0,Masculino,Aysén,Media,2,23.22,No,7
3179,María Ángeles,26.0,Femenino,Metropolitana,Postgrado,2,18.18,Sí,7
3180,Cebrián,43.0,Masculino,Los Ríos,Media,5,,,4
3181,Mercedes,33.0,No binario,Arica y Parinacota,Técnica,4,22.75,Sí,8
3182,Lorena,22.0,,Atacama,,2,,Sí,7
3183,Bibiana,69.0,Femenino,Maule,Técnica,1,23.6,Sí,7
3184,Narciso,27.0,Femenino,Los Lagos,Postgrado,5,32.11,Sí,8
3185,Severiano,67.0,,Atacama,Básica,4,42.69,Sí,8
3186,Casandra,20.0,Masculino,Araucanía,Postgrado,4,32.88,Sí,5
3187,Perla,30.0,Masculino,Los Ríos,,3,24.27,Sí,6
3188,Fabricio,60.0,Femenino,Antofagasta,Técnica,1,34.38,Sí,5
3189,Celestina,,Masculino,Ñuble,Técnica,5,31.1,,2
3190,Antonia,47.0,Femenino,Ñuble,,5,31.69,No,3
3191,Dora,62.0,Femenino,Tarapacá,Postgrado,1,,No,4
3192,Remigio,,Femenino,Magallanes,Universitaria,4,47.26,Sí,1
3193,Javi,34.0,Femenino,Los Lagos,Básica,2,30.99,No,8
3194,Narcisa,62.0,Masculino,Aysén,Básica,1,24.39,No,5
3195,Eliseo,68.0,,Antofagasta,Media,5,22.23,No,3
3196,Tristán,,Femenino,Arica y Parinacota,Postgrado,1,39.01,Sí,1
3197,Jose Antonio,59.0,Masculino,Ñuble,Postgrado,4,18.14,Sí,2
3198,Pastora,52.0,,O’Higgins,Postgrado,3,,Sí,5
3199,Borja,63.0,Femenino,Arica y Parinacota,Postgrado,3,10.83,Sí,2
3200,Brígida,43.0,Masculino,Antofagasta,Básica,2,42.26,Sí,5
3201,Paloma,68.0,Masculino,Los Lagos,Técnica,2,37.97,Sí,5
3202,Leopoldo,22.0,No binario,Antofagasta,Universitaria,4,,Sí,7
3203,Plinio,,Masculino,Los Ríos,Técnica,2,22.5,Sí,3
3204,Aura,54.0,Femenino,Aysén,Técnica,3,42.32,Sí,2
3205,Nicolasa,37.0,Femenino,Tarapacá,Básica,4,47.99,No,6
3206,África,66.0,Masculino,Los Lagos,Universitaria,4,23.86,,3
3207,Amalia,38.0,Masculino,Coquimbo,Postgrado,4,35.8,No,7
3208,Evangelina,27.0,Femenino,Ñuble,Básica,1,39.79,Sí,6
3209,José Manuel,22.0,Masculino,Antofagasta,Básica,2,,No,4
3210,Iris,53.0,Femenino,Antofagasta,Universitaria,5,30.54,Sí,4
3211,Ismael,23.0,Masculino,O’Higgins,Media,3,26.1,,2
3212,Jacinto,43.0,Femenino,Atacama,Básica,2,32.78,,6
3213,Ciriaco,21.0,Femenino,Atacama,Técnica,3,9.14,Sí,7
3214,Valentín,56.0,Masculino,Antofagasta,Técnica,2,43.41,No,6
3215,Roldán,56.0,,Biobío,Postgrado,5,,,6
3216,Olimpia,67.0,Masculino,Arica y Parinacota,Básica,3,21.62,No,10
3217,Pili,52.0,Masculino,O’Higgins,Postgrado,5,26.63,No,4
3218,Maribel,,Femenino,Aysén,Básica,3,20.01,Sí,4
3219,Tatiana,41.0,Femenino,Arica y Parinacota,Universitaria,1,,,5
3220,Dionisio,53.0,Masculino,Metropolitana,Básica,1,44.09,Sí,6
3221,Salomón,23.0,Femenino,Coquimbo,Media,3,47.96,Sí,4
3222,Dani,58.0,Femenino,Atacama,Técnica,3,45.49,,6
3223,Luna,63.0,Masculino,Atacama,Universitaria,5,38.36,No,7
3224,Abilio,61.0,Masculino,O’Higgins,Técnica,4,54.65,Sí,4
3225,Danilo,48.0,No binario,Biobío,Postgrado,3,27.34,Sí,4
3226,Federico,37.0,Femenino,Biobío,Universitaria,2,26.38,Sí,5
3227,Narcisa,41.0,Femenino,Los Ríos,Media,2,30.11,No,3
3228,Raúl,42.0,Femenino,Los Lagos,Técnica,2,,Sí,0
3229,Evaristo,53.0,Masculino,Valparaíso,Básica,1,35.86,Sí,5
3230,Inocencio,38.0,,Magallanes,Básica,5,47.27,Sí,5
3231,Candelas,47.0,Femenino,Los Lagos,Básica,1,30.65,Sí,1
3232,Armando,,Femenino,Araucanía,Universitaria,2,15.01,No,2
3233,Buenaventura,61.0,Masculino,Arica y Parinacota,Media,3,23.27,No,7
3234,Áurea,59.0,Masculino,Los Lagos,Media,2,40.25,,4
3235,Ale,47.0,Masculino,Ñuble,Media,3,25.05,Sí,6
3236,Telmo,39.0,No binario,O’Higgins,Técnica,5,30.95,No,9
3237,Victorino,45.0,Masculino,Los Ríos,Universitaria,4,32.47,No,4
3238,Eduardo,24.0,Femenino,Los Lagos,Básica,3,48.08,Sí,3
3239,Jafet,52.0,Masculino,Tarapacá,Técnica,1,38.79,Sí,5
3240,Lilia,45.0,Masculino,Valparaíso,Media,2,36.83,No,6
3241,Emiliana,31.0,Femenino,Maule,Básica,2,31.58,Sí,3
3242,Priscila,27.0,Femenino,Arica y Parinacota,Universitaria,2,21.69,No,8
3243,Estela,33.0,Femenino,Valparaíso,Postgrado,3,,Sí,9
3244,Rocío,33.0,Masculino,Magallanes,Media,5,51.76,Sí,6
3245,Griselda,48.0,,O’Higgins,Media,3,35.13,Sí,4
3246,Erasmo,59.0,Masculino,Ñuble,Media,1,,No,7
3247,Candelaria,42.0,Masculino,Los Ríos,Media,2,25.81,No,4
3248,Manuelita,30.0,Femenino,Tarapacá,Básica,3,44.19,Sí,4
3249,Pastora,23.0,Masculino,Coquimbo,Universitaria,2,24.68,Sí,5
3250,Fortunata,,Masculino,Valparaíso,Técnica,1,27.99,Sí,2
3251,Corona,26.0,Femenino,Coquimbo,Básica,4,18.58,No,3
3252,Silvio,62.0,Femenino,Antofagasta,Universitaria,4,27.22,No,7
3253,Samu,53.0,,Atacama,Técnica,4,34.73,No,5
3254,Florencia,60.0,,Metropolitana,,2,27.03,Sí,5
3255,Constanza,37.0,Masculino,Atacama,Universitaria,3,30.25,Sí,2
3256,Rosalina,35.0,Masculino,Maule,Media,2,18.47,Sí,6
3257,Inmaculada,60.0,No binario,Biobío,Universitaria,5,24.43,Sí,7
3258,Hilda,38.0,Femenino,Araucanía,Postgrado,3,,Sí,5
3259,Bibiana,21.0,Femenino,Los Lagos,Media,1,28.66,No,7
3260,Renata,67.0,Masculino,Los Ríos,Media,4,33.63,Sí,6
3261,Flora,,Femenino,Los Ríos,,3,21.98,Sí,3
3262,Epifanio,44.0,Masculino,Ñuble,,3,30.52,No,4
3263,Óscar,24.0,Femenino,Tarapacá,Técnica,4,27.29,No,7
3264,Hilario,23.0,,Magallanes,Media,1,41.0,Sí,2
3265,Felix,32.0,No binario,Coquimbo,Media,2,,Sí,8
3266,Anabel,35.0,Femenino,O’Higgins,Básica,2,41.58,,5
3267,Zacarías,49.0,,Los Lagos,Básica,3,30.8,Sí,1
3268,Filomena,28.0,No binario,Coquimbo,,4,50.4,No,4
3269,Modesta,37.0,Femenino,Ñuble,Universitaria,5,,No,2
3270,Fidel,41.0,Masculino,Araucanía,Media,1,15.7,Sí,5
3271,Juan Antonio,32.0,,O’Higgins,Universitaria,2,45.42,,6
3272,Noemí,65.0,,O’Higgins,Básica,1,29.94,No,7
3273,Jacinta,24.0,Femenino,Maule,Básica,1,41.38,No,3
3274,Omar,,,Ñuble,Postgrado,1,19.47,No,5
3275,Nicolás,59.0,Femenino,Valparaíso,,4,,Sí,3
3276,Pili,43.0,Masculino,Magallanes,Básica,4,37.5,Sí,8
3277,Ainoa,61.0,Masculino,Araucanía,Media,4,32.44,Sí,6
3278,Filomena,31.0,Femenino,Atacama,Postgrado,3,28.51,Sí,5
3279,Verónica,54.0,Femenino,Araucanía,Técnica,4,5.42,,6
3280,Miriam,38.0,Femenino,Biobío,Postgrado,3,22.6,Sí,8
3281,Delia,35.0,Masculino,Antofagasta,Básica,2,20.23,No,8
3282,Paco,22.0,No binario,Aysén,,2,11.39,Sí,4
3283,Lilia,,No binario,Araucanía,Universitaria,2,22.91,No,1
3284,Ascensión,40.0,Masculino,Magallanes,Técnica,2,48.59,Sí,8
3285,Gloria,43.0,Masculino,Los Lagos,Media,2,41.58,Sí,6
3286,Tomasa,54.0,,Coquimbo,Universitaria,4,21.65,,2
3287,Marisela,41.0,Femenino,Valparaíso,Universitaria,5,,,7
3288,Juan,66.0,No binario,Antofagasta,Media,4,24.14,Sí,2
3289,Obdulia,36.0,Femenino,Tarapacá,Universitaria,5,37.56,No,8
3290,Eligia,68.0,Femenino,Magallanes,,4,,Sí,6
3291,Hernando,42.0,Femenino,Metropolitana,Técnica,2,22.88,No,5
3292,Virginia,38.0,Masculino,Biobío,Técnica,1,24.03,Sí,6
3293,Roxana,29.0,Masculino,Coquimbo,Media,5,40.81,Sí,5
3294,María Cristina,58.0,Femenino,Maule,Básica,1,45.24,No,6
3295,Rafa,50.0,Femenino,Aysén,Universitaria,2,21.03,Sí,2
3296,Cruz,67.0,Femenino,Antofagasta,Técnica,5,28.83,Sí,2
3297,Octavia,21.0,Femenino,Los Lagos,Técnica,1,31.28,Sí,10
3298,Eladio,59.0,Masculino,Aysén,Técnica,4,28.11,Sí,5
3299,Alejandra,24.0,Femenino,O’Higgins,Técnica,2,41.3,Sí,6
3300,Edu,39.0,Masculino,Valparaíso,Postgrado,4,28.48,Sí,4
3301,Florinda,50.0,Masculino,Atacama,Media,4,49.08,Sí,4
3302,Alfonso,34.0,,Araucanía,,2,42.01,Sí,10
3303,Fidela,41.0,Femenino,Araucanía,Universitaria,5,23.14,No,4
3304,Estela,51.0,No binario,Aysén,Media,3,30.67,,5
3305,Belén,45.0,Masculino,Maule,,3,20.23,No,6
3306,Carolina,60.0,Femenino,Coquimbo,Media,2,26.09,Sí,3
3307,Florencia,58.0,,Magallanes,Técnica,3,38.71,No,3
3308,Rodrigo,56.0,Masculino,Aysén,Técnica,1,,No,2
3309,Isidro,39.0,Femenino,Ñuble,Media,5,51.13,Sí,6
3310,Guadalupe,66.0,,Magallanes,Media,4,17.78,No,10
3311,Teresita,34.0,Femenino,Valparaíso,Universitaria,4,29.67,Sí,7
3312,Máxima,51.0,Masculino,Los Lagos,Universitaria,2,24.94,Sí,6
3313,Pío,23.0,Femenino,Aysén,Postgrado,4,26.84,Sí,5
3314,Amado,63.0,Masculino,Aysén,Postgrado,1,30.42,No,6
3315,Carmelo,23.0,Femenino,Los Ríos,Técnica,1,23.23,No,9
3316,Augusto,51.0,Masculino,Maule,Postgrado,2,39.58,Sí,5
3317,Atilio,18.0,Masculino,Metropolitana,Postgrado,4,47.51,Sí,7
3318,José Manuel,,Femenino,Araucanía,Básica,3,6.64,,8
3319,Gerardo,38.0,No binario,Coquimbo,Media,3,,Sí,1
3320,Ildefonso,22.0,Masculino,Tarapacá,Universitaria,5,55.17,Sí,3
3321,Clarisa,19.0,Masculino,Atacama,Postgrado,2,31.9,Sí,5
3322,Glauco,39.0,Femenino,Tarapacá,Universitaria,5,23.89,Sí,6
3323,Maximiliano,65.0,Masculino,Antofagasta,Postgrado,3,24.28,No,5
3324,Delfina,19.0,Masculino,Ñuble,Postgrado,3,26.92,Sí,6
3325,Martin,27.0,,Araucanía,Técnica,3,,No,3
3326,María Carmen,,Masculino,Antofagasta,Básica,5,,Sí,3
3327,Macaria,,No binario,Atacama,Media,2,29.2,No,5
3328,Lucía,65.0,Femenino,Valparaíso,Media,1,20.44,Sí,1
3329,Piedad,68.0,Femenino,Araucanía,Técnica,1,25.43,Sí,6
3330,Gabriela,56.0,No binario,Antofagasta,Técnica,3,25.88,No,7
3331,Olalla,39.0,Femenino,Ñuble,Media,2,29.64,No,7
3332,Maribel,29.0,Masculino,Los Lagos,Media,2,15.45,Sí,5
3333,Rodolfo,41.0,Masculino,Arica y Parinacota,Básica,4,26.7,Sí,6
3334,Edgardo,,Masculino,Arica y Parinacota,Postgrado,4,27.86,Sí,7
3335,Gerónimo,57.0,Masculino,Magallanes,Básica,5,31.85,Sí,6
3336,Manolo,,No binario,Maule,Media,4,43.99,Sí,8
3337,Nando,27.0,Femenino,Maule,Postgrado,5,28.99,Sí,3
3338,Maricela,52.0,Masculino,Coquimbo,Media,1,17.83,Sí,7
3339,Loreto,68.0,Femenino,Maule,Básica,3,31.32,Sí,4
3340,Pascual,66.0,Femenino,Biobío,Básica,2,22.91,Sí,4
3341,Flavia,,No binario,Metropolitana,Básica,1,22.65,No,8
3342,Josep,24.0,Femenino,Maule,Postgrado,1,27.04,Sí,9
3343,Dolores,,Femenino,Araucanía,,5,24.81,,8
3344,María Pilar,37.0,Femenino,Metropolitana,Universitaria,3,19.35,Sí,2
3345,Cándida,,Femenino,Maule,Media,5,25.15,Sí,10
3346,Raimundo,21.0,Femenino,Aysén,Postgrado,1,34.56,Sí,4
3347,Calixta,63.0,Masculino,Tarapacá,Técnica,2,30.41,Sí,5
3348,Inés,69.0,Masculino,Biobío,Universitaria,4,,,4
3349,Mateo,39.0,Femenino,Biobío,Postgrado,5,,No,5
3350,Fermín,32.0,Masculino,O’Higgins,Postgrado,1,31.23,No,1
3351,Mar,57.0,,Metropolitana,Universitaria,4,20.13,Sí,3
3352,Emiliana,38.0,Femenino,Magallanes,Postgrado,4,21.03,Sí,4
3353,Perlita,,Masculino,Valparaíso,,1,24.29,No,5
3354,Xavier,39.0,Femenino,Coquimbo,Universitaria,3,20.28,Sí,2
3355,Rita,69.0,Femenino,Atacama,,1,,Sí,8
3356,Olimpia,45.0,No binario,Metropolitana,Media,2,26.92,,3
3357,Sabas,31.0,Femenino,Antofagasta,Técnica,4,44.04,No,3
3358,Plácido,44.0,Masculino,O’Higgins,Media,2,18.38,Sí,5
3359,Toribio,58.0,Femenino,Tarapacá,Básica,5,41.51,Sí,4
3360,Coral,57.0,Femenino,Arica y Parinacota,Básica,4,32.37,No,2
3361,Remigio,45.0,No binario,Biobío,Postgrado,3,44.91,No,8
3362,Herminia,43.0,,Tarapacá,Media,1,43.55,Sí,5
3363,Nilo,66.0,Masculino,Maule,Básica,5,25.73,No,13
3364,Brunilda,19.0,No binario,Coquimbo,Media,2,15.91,Sí,3
3365,Jordi,42.0,Masculino,Biobío,,5,28.52,No,9
3366,Reynaldo,,Femenino,O’Higgins,Técnica,3,10.23,Sí,5
3367,Gloria,25.0,Masculino,Antofagasta,Básica,1,36.6,Sí,3
3368,Blas,61.0,Masculino,Metropolitana,Media,5,31.52,No,4
3369,Dominga,50.0,Masculino,Aysén,Postgrado,2,24.01,Sí,7
3370,Isabel,59.0,Masculino,Tarapacá,Media,5,25.5,Sí,7
3371,Casemiro,,Femenino,O’Higgins,,1,19.78,Sí,2
3372,Olegario,52.0,No binario,Los Lagos,Media,5,29.68,No,2
3373,Arturo,23.0,Masculino,Metropolitana,Técnica,2,20.08,Sí,4
3374,Graciano,56.0,Femenino,Araucanía,Técnica,1,,Sí,4
3375,Rosalía,69.0,Masculino,Coquimbo,Técnica,3,33.53,Sí,9
3376,Rogelio,40.0,Femenino,Araucanía,Básica,3,36.5,Sí,4
3377,Josué,42.0,Masculino,Biobío,Técnica,4,34.45,,9
3378,José María,67.0,No binario,Atacama,Media,5,27.02,No,6
3379,Jonatan,60.0,Femenino,Arica y Parinacota,Postgrado,2,34.44,No,7
3380,Tadeo,36.0,Femenino,Coquimbo,Técnica,5,31.35,No,8
3381,Leocadio,22.0,Femenino,Araucanía,Media,1,31.27,No,2
3382,Julián,68.0,Femenino,Maule,Básica,4,19.74,Sí,4
3383,Régulo,,,Ñuble,Básica,2,17.52,,2
3384,Luz,,Femenino,Atacama,Postgrado,5,,Sí,4
3385,Osvaldo,27.0,No binario,Los Ríos,,2,34.86,Sí,7
3386,Humberto,25.0,Femenino,Maule,Media,1,23.79,Sí,7
3387,Clotilde,,Masculino,Araucanía,Postgrado,4,41.74,Sí,2
3388,Vanesa,45.0,Femenino,Tarapacá,Postgrado,2,,,2
